year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2003,870840,Vehicle parts; gear boxes and parts thereof,842,EUA,9683930,4.611,mirror
2003,870840,Vehicle parts; gear boxes and parts thereof,752,Suécia,7492894,3.568,mirror
2004,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",842,EUA,90766997,41.786,direct
2004,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",36,Austrália,60567685,27.883,direct
2004,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",124,Canadá,20886842,9.615,direct
2004,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",757,Suíça,16205935,7.461,direct
2004,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",862,Venezuela,13016233,5.992,direct
2004,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",170,Colômbia,7554081,3.478,direct
2004,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",710,África do Sul,4382216,2.017,direct
2004,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",32,Argentina,2478075,1.141,direct
2004,270900,Petróleo bruto,566,Nigéria,3462415600,49.855,direct
2004,270900,Petróleo bruto,12,Argélia,1705862728,24.563,direct
2004,270900,Petróleo bruto,682,Arábia Saudita,899559936,12.953,direct
2004,270900,Petróleo bruto,368,Iraque,500573974,7.208,direct
2004,270900,Petróleo bruto,68,Bolívia,128743575,1.854,direct
2004,270900,Petróleo bruto,32,Argentina,120671629,1.738,direct
2004,270900,Petróleo bruto,218,Equador,60651456,0.873,direct
2004,270900,Petróleo bruto,52,Barbados,27365155,0.394,direct
2004,271011,Combustíveis refinados,32,Argentina,582832620,53.237,direct
2004,271011,Combustíveis refinados,12,Argélia,248522202,22.701,direct
2004,271011,Combustíveis refinados,434,Libya,57391653,5.242,direct
2004,271011,Combustíveis refinados,682,Arábia Saudita,35431410,3.236,direct
2004,271011,Combustíveis refinados,858,Uruguai,32109504,2.933,direct
2004,271011,Combustíveis refinados,533,Aruba,28539030,2.607,direct
2004,271011,Combustíveis refinados,300,Grécia,28194143,2.575,direct
2004,271011,Combustíveis refinados,643,Rússia,27640968,2.525,direct
